objectsCount time allocatedMemory usedMemory commandType
550 5.61e-06 73728 39600 ALLOCATE
551 2.7361e-05 73728 39672 ALLOCATE
552 5.721e-06 73728 39744 ALLOCATE
553 4.836e-05 73728 39816 ALLOCATE
554 4.519e-06 73728 39888 ALLOCATE
555 2.5037e-05 73728 39960 ALLOCATE
556 5.67e-06 73728 40032 ALLOCATE
557 3.4734e-05 73728 40104 ALLOCATE
558 5.881e-06 73728 40176 ALLOCATE
559 2.5627e-05 73728 40248 ALLOCATE
560 5.43e-06 73728 40320 ALLOCATE
561 5.8108e-05 73728 40392 ALLOCATE
562 4.448e-06 73728 40464 ALLOCATE
563 3.0747e-05 73728 40536 ALLOCATE
564 6.182e-06 73728 40608 ALLOCATE
565 3.806e-05 73728 40680 ALLOCATE
566 4.468e-06 73728 40752 ALLOCATE
567 2.4926e-05 73728 40824 ALLOCATE
568 2.0448e-05 73728 40896 ALLOCATE
569 4.7869e-05 73728 40968 ALLOCATE
570 6.692e-06 73728 41040 ALLOCATE
571 2.3504e-05 73728 41112 ALLOCATE
572 9.568e-06 73728 41184 ALLOCATE
573 4.4753e-05 73728 41256 ALLOCATE
574 1.2002e-05 73728 41328 ALLOCATE
575 2.5338e-05 73728 41400 ALLOCATE
576 5.541e-06 73728 41472 ALLOCATE
577 6.9089e-05 77824 41544 ALLOCATE
578 4.459e-06 77824 41616 ALLOCATE
579 2.5157e-05 77824 41688 ALLOCATE
580 7.043e-06 77824 41760 ALLOCATE
581 3.7981e-05 77824 41832 ALLOCATE
582 4.489e-06 77824 41904 ALLOCATE
583 2.4836e-05 77824 41976 ALLOCATE
584 6.792e-06 77824 42048 ALLOCATE
585 5.5904e-05 77824 42120 ALLOCATE
586 4.809e-06 77824 42192 ALLOCATE
587 2.5117e-05 77824 42264 ALLOCATE
588 5.05e-06 77824 42336 ALLOCATE
589 3.803e-05 77824 42408 ALLOCATE
590 4.498e-06 77824 42480 ALLOCATE
